id,reference
176,33.976241
177,38.327157
178,47.852820
179,82.792998
180,18.870525
181,49.841621
182,72.953848
183,92.190780
184,34.776803
185,33.161608
186,7.699321
187,9.184148
188,83.044296
189,46.176431
190,86.875520
191,90.459958
192,7.821211
193,34.599164
194,42.007614
195,71.142830
196,16.768315
197,66.592324
198,23.350494
199,9.380569
200,94.259451
201,85.741405
202,73.644568
203,64.617288
204,78.402641
205,65.909438
206,78.028148
207,63.554768
208,16.256289
209,50.897323
210,26.861080
211,28.202481
212,16.715456
213,83.060513
214,19.930844
215,29.325304
216,41.561236
217,74.954650
218,25.490252
219,26.583702
220,33.087352
221,64.980768
222,41.190541
223,58.229672
224,69.011423
225,69.373194
226,4.216276
227,50.127065
228,22.334702
229,47.387833
230,51.081419
231,43.542501
232,63.211281
233,84.445690
234,37.539917
235,56.599967
236,47.510676
237,47.708823
238,59.947163
239,46.536415
240,75.333332
241,3.318806
242,20.883429
243,30.436892
244,70.788565
245,39.443091
246,39.175686
247,32.844449
248,10.093392
249,88.220123
250,34.963279
251,65.404972
252,52.969464
253,30.130402
254,13.914347
255,25.978023
256,53.828458
257,35.296013
258,30.684280
259,11.110032
260,60.718361
261,31.267903
262,49.185667
263,32.710550
264,76.565470
265,73.230922
266,87.744997
267,35.364645
268,55.109433
269,87.253346
270,65.218945
271,58.645463
272,34.643885
273,37.261914
274,29.250628
275,40.070021
276,60.862676
277,63.959992
278,42.542438
279,31.363483
280,54.652467
281,30.926227
282,62.399862
283,30.520138
284,52.772403
285,35.303509
286,11.080288
287,52.218592
288,53.059135
289,74.752909
290,84.083396
291,34.588109
292,63.431406
293,40.835125
294,30.420508
295,79.370824
296,15.727041
297,28.551684
298,15.461976
299,50.778306
300,85.398320
301,82.892618
302,51.600146
303,15.879874
304,43.394430
305,49.863740
306,36.462033
307,45.384637
308,24.613943
309,79.774626
310,24.010222
311,37.045132
312,30.437324
313,72.642380
314,79.635600
315,47.345436
316,49.707204
317,36.449049
318,91.323767
319,9.574020
320,32.979886
321,46.247337
322,31.805410
323,28.094619
324,57.988654
325,66.668991
326,43.601968
327,55.799921
328,26.892564
329,44.551497
330,50.911130
331,69.356943
332,48.832525
333,27.510182
334,56.633641
335,52.387247
336,18.190395
337,66.001895
338,27.625916
339,23.825522
340,31.085868
341,34.407827
342,25.889226
343,44.567501
344,49.517118
345,19.314608
346,22.831875
347,8.036346
348,20.917895
349,29.764980
350,43.271782
351,27.684142
352,55.541761
353,62.762931
354,20.561085
355,55.846604
356,78.633509
357,30.063590
358,90.624574
359,27.538549
360,28.843049
361,6.439987
362,40.218183
363,85.085261
364,32.457551
365,49.677193
366,36.162136
367,50.383970
368,34.350339
369,68.374471
370,69.381556
371,31.181535
372,10.115856
373,35.191711
374,26.764250
375,10.342519
376,29.348544
377,40.096049
378,88.360214
379,44.154489
380,12.553201
381,8.934191
382,92.354924
383,51.737520
384,77.973559
385,46.436782
386,70.158865
387,36.537037
388,29.534659
389,36.490890
390,30.964525
391,50.390302
392,45.211625
393,66.510568
394,14.661622
395,34.298699
396,59.967611
397,31.434199
398,48.730552
399,26.138759
400,21.223032
401,84.147955
402,33.016462
403,10.222263
404,52.142640
405,30.936306
406,28.718598
407,52.389088
408,50.243579
409,39.756101
410,46.834634
411,34.173057
412,35.039987
413,25.007406
414,78.921722
415,70.379705
416,9.965683
417,56.412868
418,81.548634
419,46.558780
420,78.959615
421,66.464553
422,39.558759
423,82.810532
424,90.637154
425,17.085783
426,8.721923
427,46.025350
428,28.035297
429,58.004224
430,22.859653
431,22.605090
432,54.700377
433,27.762909
434,61.514247
435,85.899637
436,22.248885
437,76.244659
438,47.813812
439,42.142497
440,57.615412
441,32.280758
442,17.644899
443,44.178080
444,29.107437
445,36.745233
446,33.410550
447,59.089126
448,44.631988
449,67.697468
450,78.389153
451,6.528904
452,48.653065
453,24.429016
454,37.129963
455,29.009843
456,12.444112
457,16.361302
458,49.073543
459,76.925762
460,82.260776
461,14.998954
462,32.455644
463,34.703579
464,79.905652
465,46.977789
466,46.528894
467,27.483388
468,46.105818
469,63.817952
470,20.162240
471,74.718164
472,9.984770
473,28.942819
474,31.753310
475,28.772137
476,48.959521
477,48.121881
478,38.537802
479,68.879028
480,27.768890
481,51.199106
482,45.671860
483,53.211688
484,34.728425
485,80.720212
486,13.329970
487,57.712167
488,43.944135
489,39.700846
490,31.107603
491,52.939170
492,87.381281
493,86.111342
494,73.960446
495,55.580689
496,45.211929
497,38.233755
498,28.613330
499,86.881429
500,87.088599
501,34.905468
502,89.643303
503,79.764605
504,92.411918
505,88.222416
506,86.519017
507,35.580539
508,28.078038
509,29.588325
510,45.629350
511,15.944950
512,32.852767
513,22.801627
514,14.053883
515,41.575110
516,34.026580
517,66.592729
518,39.625494
519,22.376635
520,84.935010
521,49.812977
522,67.241667
523,83.489114
524,32.215589
525,67.431960
526,35.770919
527,45.421047
528,69.987077
529,48.343028
530,33.584233
531,81.751163
532,33.957639
533,50.448219
534,31.443437
535,62.743278
536,54.193768
537,26.827737
538,51.926708
539,83.499109
540,32.342775
541,67.939995
542,80.391261
543,27.058823
544,95.106625
545,46.628044
546,50.300554
547,48.196147
548,64.112399
549,32.201607
550,21.807124
551,84.478058
552,37.689723
553,33.374890
554,48.652143
555,7.607644
556,75.054697
557,88.591870
558,79.653135
559,58.018583
560,38.306444
561,32.703469
562,61.470840
563,56.810037
564,56.354929
565,27.376640
566,79.056135
567,31.162566
568,64.790361
569,18.424038
570,28.848942
571,86.053695
572,45.420322
573,69.137381
574,16.163265
575,90.767129
576,11.569359
577,65.948249
578,70.326026
579,42.469006
580,39.899354
581,49.261528
582,44.568695
583,49.397744
584,20.780694
585,59.054906
586,52.952212
587,33.233879
588,88.504877
589,64.308071
590,77.230009
591,33.354101
592,52.442826
593,35.193057
594,57.835018
595,44.645721
596,31.572504
597,46.597301
598,85.972854
599,36.927880
600,81.877494
601,30.927475
602,65.510767
603,47.566352
604,49.642124
605,11.769237
606,92.060842
607,39.309779
608,15.979736
609,39.169785
610,54.639996
611,50.050770
612,74.638579
613,13.786394
614,59.160445
615,35.403050
616,12.146031
617,53.247899
618,53.659634
619,17.434440
620,45.663603
621,47.773837
622,33.646682
623,50.475026
624,55.433120
625,48.237913
626,34.150523
627,45.795859
628,30.862856
629,33.934141
630,48.031119
631,73.490351
632,55.110137
633,55.707725
634,69.810627
635,71.975489
636,56.302454
637,33.035012
638,14.234166
639,40.695000
640,15.413472
641,29.588503
642,34.693026
643,40.383894
644,47.858283
645,83.931934
646,32.897798
647,49.898635
648,51.344350
649,52.938462
650,31.465390
651,62.166187
652,43.538717
653,46.261776
654,40.531881
655,20.612189
656,74.312968
657,77.211541
658,31.149091
659,57.054478
660,37.516710
661,39.343482
662,30.266389
663,83.356345
664,83.886646
665,88.817045
666,34.490688
667,14.272743
668,48.949658
669,29.051883
670,20.858330
671,89.072904
672,14.889269
673,28.987881
674,51.625116
675,94.419689
676,36.382659
677,90.769929
678,8.162961
679,27.453272
680,37.760696
681,70.254694
682,14.611376
683,10.439754
684,52.849326
685,56.799460
686,57.453460
687,53.588179
688,26.451425
689,56.221318
690,57.303329
691,11.903116
692,64.350868
693,7.785401
694,80.874612
695,57.783689
696,9.202887
697,49.947350
698,9.686940
699,89.042238
700,24.552519
701,38.373675
702,34.506509
703,79.557404
704,51.705765
705,79.171069
706,20.972207
707,72.607320
708,43.161261
709,40.370022
710,45.520034
711,90.820642
712,29.866006
713,28.840492
714,80.074064
715,18.393770
716,35.936596
717,13.928677
718,32.147131
719,76.828384
720,32.208672
721,88.330635
722,55.492540
723,76.974692
724,36.571142
725,80.060935
726,22.197039
727,59.323975
728,63.514172
729,35.300752
730,30.055498
731,21.695152
732,31.659912
733,67.228740
734,8.693581
735,44.838783
736,60.389942
737,51.630060
738,42.486687
739,19.461649
740,31.247029
741,40.425723
742,29.672058
743,44.317601
744,78.543440
745,62.552757
746,79.695873
747,24.567402
748,68.702543
749,77.536375
750,29.180232
751,51.541025
752,60.008854
753,80.523323
754,16.295558
755,70.839579
756,20.712215
757,30.990784
758,51.736308
759,34.608866
760,40.605031
761,69.583471
762,87.579486
763,29.265191
764,51.127124
765,72.367340
766,78.140510
767,79.515968
768,87.251281
769,86.596108
770,36.726033
771,61.165995
772,67.754000
773,52.650610
774,25.599173
775,44.446450
776,62.956249
777,70.005722
778,52.070729
779,19.658939
780,43.265457
781,35.092123
782,46.347557
783,30.642739
784,59.529659
785,7.916144
786,42.225952
787,38.716199
788,88.508831
789,24.472974
790,70.384357
791,62.642877
792,66.223188
793,30.715897
794,46.882462
795,47.713201
796,14.154844
797,45.145974
798,29.364498
799,69.186982
800,57.816948
801,23.347846
802,88.872156
803,43.956331
804,72.816238
805,66.602804
806,67.145173
807,67.401988
808,43.844076
809,2.637485
810,49.846324
811,35.747653
812,42.998367
813,29.268909
814,50.944787
815,28.611768
816,28.646297
817,30.425732
818,35.321026
819,45.753849
820,34.709583
821,8.327681
822,27.997229
823,59.624908
824,13.474964
825,52.334005
826,66.663494
827,43.273809
828,46.078905
829,35.299839
830,21.522335
831,50.722833
832,43.907428
833,73.922585
834,10.334212
835,55.937548
836,82.703880
837,58.956153
838,15.939704
839,46.443772
840,52.731905
841,91.431295
842,43.684770
843,27.691578
844,33.924640
845,31.972866
846,6.817670
847,40.688479
848,34.560198
849,85.943557
850,88.846557
851,19.037856
852,34.778108
853,39.441373
854,20.665612
855,34.674285
856,58.075426
857,27.109695
858,90.769253
859,19.197508
860,46.291605
861,33.316413
862,45.474490
863,70.398718
864,35.686457
865,30.574651
866,34.430117
867,74.018158
868,52.880400
869,51.479580
870,19.695870
871,32.662619
872,44.414354
873,28.934794
874,27.969978
875,29.277948
876,28.792564
877,83.113449
878,75.006215
879,11.812612
880,67.299398
881,72.429089
882,84.905498
883,52.843032
884,50.131994
885,12.259917
886,44.632375
887,37.273294
888,47.313142
889,46.947814
890,71.127977
891,34.713391
892,41.856675
893,30.786658
894,36.409212
895,55.845249
896,29.339714
897,33.564335
898,28.354166
899,82.756177
900,54.681264
901,29.898218
902,28.629037
903,46.269734
904,80.510766
905,71.306909
906,56.337898
907,57.623547
908,38.069645
909,45.627951
910,30.138207
911,69.565354
912,32.017290
913,42.446842
914,60.799510
915,42.299278
916,55.140610
917,29.950863
918,19.852128
919,33.014467
920,77.308069
921,33.260725
922,37.239395
923,38.886185
924,40.840178
925,44.732381
926,7.674463
927,77.232284
928,59.768734
929,62.620654
930,34.006737
931,61.025387
932,23.806804
933,11.829312
934,18.853511
935,35.998503
936,90.739250
937,52.789528
938,57.565042
939,52.565506
940,45.066045
941,92.967569
942,81.301726
943,15.287839
944,91.995622
945,70.523058
946,72.568305
947,33.537925
948,44.319312
949,28.880003
950,23.680452
951,52.012856
952,62.585814
953,86.616929
954,21.617683
955,75.837079
956,50.222611
957,66.603011
958,78.406132
959,70.778999
960,60.593402
961,55.550468
962,33.689917
963,46.693929
964,30.391760
965,31.276663
966,64.847927
967,19.452075
968,32.976596
969,14.141778
970,91.297343
971,21.633107
972,84.665252
973,67.328505
974,87.210138
975,18.348394
976,14.420399
977,71.484159
978,41.900425
979,33.043037
980,19.689656
981,35.235845
982,46.092311
983,38.417239
984,39.753835
985,19.642523
986,8.843838
987,86.319362
988,51.980896
989,69.755752
990,35.202151
991,29.100287
992,25.481967
993,36.420566
994,38.474429
995,21.854279
996,43.664315
997,45.846167
998,33.285841
999,45.487649
1000,89.566325
1001,66.281269
1002,65.858610
1003,9.898689
1004,18.560684
1005,85.958182
1006,13.154229
1007,36.816154
1008,17.079538
1009,19.883276
1010,36.336294
1011,48.890870
1012,66.409924
1013,77.084045
1014,87.589161
1015,48.396912
1016,44.795398
1017,89.314534
1018,80.357667
1019,64.577182
1020,27.580829
1021,13.364974
1022,26.724289
1023,35.765032
1024,39.895082
1025,86.954498
1026,24.508055
1027,30.659124
1028,39.057972
1029,16.300197
1030,55.052841
1031,21.843523
1032,80.864518
1033,77.585151
1034,54.514503
1035,31.118407
1036,22.099013
1037,51.832614
1038,72.934684
1039,70.961000
1040,55.353033
1041,64.744987
1042,53.233251
1043,84.918686
1044,79.187701
1045,47.010414
1046,27.323431
1047,91.565255
1048,32.065588
1049,59.830236
1050,38.174278
1051,43.079025
1052,31.281413
1053,85.447852
1054,53.742362
1055,11.079524
1056,65.829002
1057,31.110843
1058,8.028715
1059,51.683776
1060,32.743013
1061,23.320468
1062,16.885304
1063,71.188535
1064,21.932296
1065,38.199092
1066,30.123154
1067,83.641896
1068,31.959404
1069,64.112216
1070,25.086404
1071,86.956545
1072,64.609538
1073,32.570573
1074,36.884304
1075,30.695290
1076,14.902331
1077,33.928620
1078,14.316947
1079,14.154835
1080,31.479121
1081,9.802487
1082,48.424208
1083,61.473263
1084,34.516936
1085,43.478691
1086,50.058272
1087,60.410542
1088,24.284744
1089,31.508910
1090,40.456007
1091,57.531361
1092,9.052970
1093,38.743922
1094,31.258892
1095,37.748205
1096,74.967197
1097,32.523077
1098,32.525523
1099,68.304115
1100,33.069029
1101,49.857471
1102,33.008509
1103,77.575841
1104,63.672693
1105,31.946936
1106,30.473909
1107,38.899362
1108,32.289682
1109,41.479007
1110,29.013538
1111,39.961625
1112,87.365951
1113,32.379061
1114,45.983219
1115,10.115381
1116,11.104098
1117,49.817336
1118,17.747806
1119,35.582392
1120,60.393415
1121,36.943220
1122,35.875061
1123,25.718947
1124,88.615148
1125,63.839339
1126,74.589519
1127,42.155545
1128,87.307424
1129,30.594923
1130,46.106044
1131,13.368373
1132,69.274485
1133,34.251924
1134,46.401226
1135,59.990113
1136,37.483836
1137,36.194129
1138,78.508957
1139,44.987030
1140,67.927050
1141,66.524784
1142,9.902635
1143,30.266765
1144,38.554834
1145,42.295948
1146,73.925855
1147,60.050010
1148,89.971369
1149,54.873272
1150,80.280083
1151,43.951601
1152,45.988004
1153,32.407661
1154,27.000313
1155,51.160296
1156,6.388794
1157,34.598149
1158,62.722100
1159,26.072225
1160,17.175467
1161,26.810663
1162,29.314702
1163,77.268715
1164,47.355331
1165,41.442807
1166,85.659193
1167,52.799740
1168,48.909524
1169,44.204593
1170,85.955560
1171,90.682310
1172,42.298450
1173,16.847808
1174,42.530170
1175,93.261053
1176,90.159072
1177,22.250701
1178,41.344367
1179,47.283031
1180,37.513050
1181,38.860331
1182,57.823538
1183,81.725948
1184,95.885655
1185,57.114442
1186,83.519175
1187,78.829332
1188,10.685885
1189,65.503945
1190,90.056555
1191,35.909449
1192,30.677417
1193,43.906582
1194,19.255231
1195,9.600457
1196,59.630520
1197,32.628375
1198,57.360119
1199,40.680397
1200,34.759686
1201,29.376430
1202,19.543813
1203,20.881997
1204,84.262526
1205,61.345975
1206,37.625440
1207,53.939958
1208,40.937285
1209,89.011859
1210,78.885185
1211,28.765951
1212,13.740180
1213,54.935381
1214,41.195794
1215,37.682955
1216,23.119178
1217,91.354003
1218,43.754495
1219,59.610746
1220,42.774048
1221,33.291165
1222,22.339349
1223,61.743053
1224,51.444774
1225,53.171375
1226,45.820784
1227,56.479446
1228,18.862438
1229,65.382343
1230,35.417566
1231,55.410536
1232,29.700217
1233,85.911305
1234,32.096160
1235,64.668607
1236,38.361105
1237,45.478033
1238,40.364693
1239,21.343807
1240,26.143457
1241,17.025131
1242,30.467841
1243,55.406300
1244,54.380923
1245,29.444243
1246,33.259247
1247,75.731147
1248,12.140023
1249,52.730799
1250,52.834294
1251,81.566607
1252,62.099503
1253,89.198169
1254,49.650273
1255,41.009785
1256,15.017798
1257,64.699418
1258,59.404390
1259,40.831955
1260,7.730492
1261,49.273775
1262,22.132781
1263,42.771477
1264,7.143239
1265,88.877355
1266,8.183538
1267,19.219285
1268,47.820850
1269,88.227336
1270,46.814648
1271,67.437425
1272,66.047641
1273,43.728424
1274,83.877727
1275,49.198233
1276,88.611001
1277,20.386277
1278,87.069398
1279,34.409831
1280,79.019060
1281,25.987031
1282,64.454533
1283,10.661977
1284,51.696806
1285,51.792791
1286,58.452836
1287,62.793757
1288,70.574573
1289,52.433966
1290,83.990554
1291,60.801259
1292,32.086012
1293,37.377124
1294,26.406874
1295,80.820113
1296,90.232856
1297,41.588369
1298,81.906483
1299,54.784662
1300,63.259552
1301,12.467620
1302,27.792702
1303,45.201649
1304,32.888149
1305,30.713191
1306,60.801214
1307,61.146914
1308,62.326344
1309,30.324335
1310,44.038454
1311,92.460970
1312,79.350560
1313,47.118346
1314,44.508169
1315,57.411379
1316,63.609877
1317,8.051052
1318,2.903711
1319,65.691563
1320,29.341194
1321,74.784472
1322,14.675239
1323,62.264626
1324,80.372468
1325,51.489752
1326,84.174895
1327,34.321550
1328,9.387996
1329,81.708374
1330,78.671612
1331,46.275687
1332,47.311985
1333,27.678213
1334,79.017414
1335,26.476862
1336,32.632304
1337,44.216671
1338,61.636810
1339,62.005842
1340,75.216289
1341,79.472041
1342,79.667955
1343,38.317867
1344,58.767329
1345,88.335592
1346,27.855091
1347,76.552339
1348,27.613937
1349,58.000584
1350,86.281339
1351,37.153803
1352,39.296631
1353,50.134829
1354,39.874318
1355,30.393610
1356,26.181559
1357,35.430713
1358,36.026518
1359,13.460476
1360,42.152541
1361,74.141640
1362,47.578698
1363,41.531672
1364,28.199460
1365,36.931839
1366,21.695775
1367,76.522861
1368,89.300919
1369,50.196914
1370,52.006069
1371,27.759806
1372,25.348282
1373,75.732525
1374,21.468135
1375,53.158304
1376,61.238888
1377,13.514179
1378,28.681501
1379,28.964456
1380,30.251895
1381,29.996681
1382,59.870380
1383,82.766624
1384,84.854301
1385,90.665494
1386,62.673945
1387,82.419540
1388,85.590768
1389,36.952471
1390,54.815370
1391,13.960339
1392,34.487987
1393,42.104657
1394,87.797311
1395,24.533730
1396,28.442459
1397,53.181979
1398,49.060634
1399,9.804705
1400,61.462930
1401,70.394530
1402,44.267096
1403,41.651695
1404,30.129999
1405,35.009181
1406,13.565907
1407,9.077507
1408,30.329785
1409,56.268562
1410,8.905931
1411,37.450935
1412,39.591215
1413,7.805949
1414,17.158886
1415,70.041172
1416,32.724447
1417,37.175714
1418,10.049899
1419,58.853432
1420,64.169224
1421,53.838091
1422,32.844373
1423,48.589310
1424,46.061996
1425,72.309772
1426,42.062704
1427,28.233966
1428,92.041395
1429,14.179189
1430,82.672190
1431,6.729776
1432,43.544811
1433,72.581375
1434,33.655212
1435,59.327472
1436,82.144751
1437,53.039633
1438,29.884247
1439,71.150148
1440,77.767036
1441,27.334095
1442,87.816973
1443,88.211736
1444,42.487280
1445,7.505505
1446,87.427652
1447,49.141453
1448,27.711868
1449,28.516042
1450,62.430333
1451,7.831903
1452,62.778777
1453,35.669870
1454,18.140794
1455,39.463275
1456,18.459356
1457,28.418485
1458,42.585023
1459,28.800355
1460,30.998929
1461,90.459759
1462,66.957132
1463,91.362953
1464,53.941568
1465,37.734297
1466,87.644348
1467,18.848358
1468,49.009572
1469,70.581025
1470,86.782643
1471,64.159005
1472,38.746518
1473,55.951792
1474,48.088558
1475,17.995241
1476,51.955326
1477,33.319317
1478,17.963445
1479,73.368144
1480,82.815157
1481,31.536751
1482,70.283337
1483,52.761580
1484,53.766253
1485,29.354797
1486,39.593152
1487,12.705088
1488,57.523463
1489,91.866613
1490,63.633225
1491,86.164611
1492,64.716943
1493,35.317251
1494,41.950168
1495,55.589322
1496,84.340985
1497,33.350694
1498,44.849442
1499,12.898725
1500,71.253808
1501,43.413677
1502,24.399144
1503,36.571382
1504,29.308193
1505,43.222524
1506,54.499538
1507,9.015169
1508,49.476368
1509,7.081503
1510,33.291608
1511,34.676857
1512,71.348026
1513,29.774811
1514,62.903276
1515,33.567738
1516,29.716612
1517,28.229940
1518,46.301585
1519,81.036997
1520,59.541382
1521,45.279131
1522,74.568275
1523,32.001728
1524,53.607492
1525,66.628779
1526,66.764907
1527,50.499797
1528,39.869663
1529,41.770996
1530,68.392441
1531,10.528786
1532,16.631940
1533,47.297357
1534,56.200751
1535,36.767465
1536,52.897579
1537,42.197482
1538,15.012115
1539,85.337195
1540,11.577529
1541,67.797949
1542,58.204663
1543,69.415494
1544,10.141734
1545,24.251641
1546,33.368712
1547,46.709258
1548,37.426569
1549,36.627320
1550,24.376100
1551,36.699095
1552,35.649081
1553,65.090863
1554,93.923769
1555,83.914205
1556,28.609246
1557,44.272457
1558,79.096467
1559,33.590031
1560,67.515996
1561,71.862626
1562,56.439844
1563,37.282305
1564,85.682275
1565,74.995881
1566,55.613622
1567,15.543297
1568,41.692689
1569,51.315710
1570,64.506245
1571,71.645560
1572,49.770576
1573,82.609904
1574,43.806963
1575,56.508114
1576,11.555042
1577,86.398988
1578,37.533394
1579,41.239875
1580,69.398172
1581,39.819006
1582,10.819274
1583,48.282039
1584,42.963082
1585,49.533104
1586,68.983306
1587,10.350682
1588,37.993594
1589,18.280983
1590,31.653090
1591,33.446630
1592,8.213440
1593,77.986115
1594,52.503298
1595,16.589706
1596,31.557439
1597,74.639031
1598,53.387539
1599,60.519615
1600,29.667477
1601,32.531377
1602,58.654679
1603,50.725224
1604,87.368971
1605,61.556670
1606,38.705595
1607,52.498793
1608,54.718108
1609,28.865619
1610,36.284625
1611,50.244987
1612,38.941253
1613,37.083148
1614,38.918746
1615,53.665794
1616,26.138269
1617,20.167004
1618,34.359176
1619,34.239049
1620,74.118299
1621,31.812590
1622,43.086411
1623,56.883594
1624,16.099538
1625,54.216924
1626,13.501364
1627,71.980577
1628,30.904195
1629,25.269149
1630,26.860240
1631,65.546699
1632,21.585286
1633,31.409081
1634,56.066715
1635,31.939250
1636,30.740217
1637,57.323008
1638,67.020253
1639,13.740117
1640,48.925837
1641,57.246071
1642,60.192060
1643,70.912528
1644,27.619010
1645,27.417795
1646,82.937235
1647,44.348609
1648,35.336540
1649,39.565315
1650,47.093870
1651,86.427603
1652,86.339662
1653,91.915062
1654,10.605403
1655,19.497929
1656,71.035387
1657,24.407587
1658,17.719722
1659,30.511000
1660,37.304877
1661,7.541899
1662,27.625271
1663,35.051373
1664,33.190786
1665,30.445662
1666,15.146452
1667,51.883193
1668,29.371561
1669,54.590693
1670,90.503675
1671,15.403506
1672,63.582297
1673,67.029870
1674,50.510639
1675,55.718288
1676,27.559044
1677,95.153886
1678,29.984152
1679,89.242920
1680,14.282098
1681,22.199950
1682,84.736948
1683,50.059953
1684,37.234742
1685,29.513966
1686,47.311169
1687,14.003027
1688,58.960889
1689,23.821320
1690,58.755864
1691,20.798269
1692,87.745423
1693,28.655898
1694,89.561668
1695,31.425306
1696,93.969719
1697,26.319868
1698,31.073507
1699,37.213143
1700,54.198183
1701,34.085095
1702,34.086091
1703,63.654961
1704,65.068524
1705,54.946765
1706,77.330852
1707,46.122925
1708,11.437846
1709,77.955160
1710,57.752273
1711,73.540305
1712,90.268442
1713,77.166871
1714,88.078867
1715,53.801840
1716,38.902076
1717,13.616591
1718,34.935262
1719,23.701623
1720,30.504763
1721,88.676116
1722,19.121071
1723,64.954592
1724,14.568541
1725,86.298111
1726,45.396914
1727,35.096038
1728,31.006791
1729,34.423565
1730,8.654648
1731,51.255403
1732,81.496310
1733,33.805176
1734,39.855601
1735,38.601044
1736,27.955719
1737,22.391357
1738,80.421314
1739,65.582996
1740,79.136434
1741,42.026836
1742,41.740342
1743,20.876837
1744,14.131522
1745,21.473054
1746,37.114147
1747,54.831238
1748,89.210343
1749,52.445214
1750,37.375950
1751,46.000826
1752,30.795258
1753,38.015014
1754,8.826766
1755,7.207123
1756,20.268107
1757,37.959422
1758,19.383423
1759,48.544003
1760,25.032310
1761,26.072914
1762,63.163292
1763,49.191769
1764,63.111997
1765,64.410285
1766,77.582027
1767,31.561224
1768,35.523140
1769,9.519420
1770,84.171208
1771,33.372060
1772,10.015453
1773,49.576240
1774,48.995910
1775,57.416833
1776,51.432221
1777,58.231106
1778,53.924321
1779,61.586026
1780,56.991732
1781,50.227945
1782,10.208953
1783,44.486301
1784,78.974008
1785,57.707626
1786,27.051119
1787,29.763022
1788,71.038649
1789,32.707427
1790,33.023771
1791,17.641520
1792,29.873878
1793,37.148342
1794,31.265404
1795,58.222410
1796,59.188198
1797,28.335119
1798,27.180593
1799,14.490484
1800,48.146692
1801,44.486097
1802,64.954279
1803,67.233356
1804,33.200945
1805,44.574462
1806,78.496901
1807,81.105681
1808,42.189546
1809,38.715052
1810,18.949549
1811,35.215994
1812,32.866010
1813,60.636755
1814,14.883202
1815,94.676893
1816,73.176565
1817,39.142170
1818,28.591321
1819,21.259407
1820,53.261848
1821,37.929331
1822,44.908807
1823,88.652089
1824,30.791124
1825,53.219368
1826,19.316722
1827,36.705580
1828,81.619446
1829,78.633129
1830,11.180376
1831,53.685766
1832,34.269205
1833,34.061624
1834,67.836191
1835,60.487953
1836,13.805752
1837,14.644273
1838,57.701782
1839,61.707729
1840,64.174322
1841,83.012158
1842,71.889212
1843,28.682637
1844,32.449129
1845,32.435906
1846,47.277862
1847,72.357039
1848,46.010568
1849,27.135390
1850,83.110798
1851,75.104010
1852,42.519602
1853,14.145618
1854,55.023506
1855,61.545347
1856,48.166913
1857,49.147365
1858,40.315503
1859,27.394360
1860,56.105749
1861,59.138249
1862,31.940194
1863,68.953986
1864,48.182011
1865,39.963902
1866,24.071455
1867,64.988124
1868,49.276164
1869,63.268103
1870,46.146686
1871,42.217283
1872,30.514217
